submission_date,state,tot_cases,new_case,tot_death,new_death
2021-05-12,PR,137227,310,2408,12
2021-05-12,AK,66491,84,347,2
2021-05-12,SD,123518,83,1988,7
2021-05-12,RI,142665,148,2695,2
2021-05-12,MN,590436,909,7348,15
2021-05-12,NM,200232,195,4000,3
2021-05-12,MD,454271,471,9486,10
2021-05-12,NY,1136256,1143,19591,10
2021-05-12,VT,22132,27,246,0
2021-05-12,AL,532179,1139,11298,5
2021-05-12,CO,534301,1242,6402,31
2021-05-12,PW,0,0,0,0
2021-05-12,KY,449908,556,7666,8
2021-05-12,HI,33762,39,486,1
2021-05-12,NJ,1009093,486,25882,41
2021-05-12,OR,193014,598,2559,10
2021-05-12,UT,401251,468,2249,13
2021-05-12,FSM,0,0,0,0
2021-05-12,WY,58893,58,712,0
2021-05-12,VA,668147,561,10934,15
2021-05-12,NE,222326,157,2257,0
2021-05-12,ME,65110,282,798,0
2021-05-12,GU,8063,2,139,0
2021-05-13,CO,536292,1991,6423,21
2021-05-13,KY,450465,557,7672,6
2021-05-13,AK,66574,83,347,0
2021-05-13,HI,33835,73,486,0
2021-05-13,WV,157626,411,2751,3
2021-05-13,ID,189735,149,2064,0
2021-05-13,CT,344612,471,8168,7
2021-05-13,NC,974209,1295,13274,8
2021-05-13,MS,315487,157,7373,2
2021-05-13,KS,311521,183,5029,0
2021-05-13,WA,417980,1101,5626,12
2021-05-13,PW,0,0,0,0
2021-05-13,VT,22210,78,246,0
2021-05-13,MA,699908,721,17722,10
2021-05-13,TN,850322,897,12305,9
2021-05-13,RI,142810,145,2697,2
2021-05-13,NE,222426,100,2257,0
2021-05-13,LA,464412,415,10469,6
2021-05-13,NM,200432,200,4002,2
2021-05-13,VI,3261,5,27,0
2021-05-13,IN,732692,882,13424,5
2021-05-13,TX,2914643,2448,50385,31
2021-05-13,NV,320150,436,5523,8
2021-05-13,FL,2246421,3534,36387,50
2021-05-13,DC,48404,68,1115,0
2021-05-13,NY,1137617,1361,19600,9
2021-05-13,PA,1187437,2058,26697,38
2021-05-13,MO,592512,463,8993,2
2021-05-13,WY,58996,103,712,0
2021-05-13,AS,0,0,0,0
2021-05-13,GU,8079,16,139,0
2021-05-13,MD,454745,474,9505,19
2021-05-13,MN,591445,1009,7367,19
2021-05-13,SD,123599,81,1989,1
2021-05-13,OR,193732,718,2572,13
2021-05-13,NYC,941652,797,32987,22
2021-05-13,AZ,871168,544,17438,8
2021-05-13,OK,451331,140,7284,1
2021-05-13,AL,537508,5329,11302,4
2021-05-13,ND,108973,96,1504,1
2021-05-13,AR,338235,192,5783,6
2021-05-13,VA,668726,579,10961,27
2021-05-13,GA,1113411,1114,20450,18
2021-05-13,OH,1088343,1161,19441,0
2021-05-13,FSM,0,0,0,0
2021-05-13,UT,401669,418,2255,6
2021-05-13,MP,170,0,2,0
2021-05-13,WI,668208,571,7706,19
2021-05-13,NH,97304,211,1326,4
2021-05-13,RMI,4,0,0,0
2021-05-13,DE,105624,129,1807,4
2021-05-13,CA,3659641,1443,61351,46
2021-05-13,ME,65387,277,799,1
2021-05-13,PR,137456,229,2412,4
2021-05-13,MT,110429,112,1597,2
2021-05-13,NJ,1009521,428,25906,24
2021-05-13,IL,1361666,1918,24671,31
2021-05-13,SC,586840,588,9605,16
2021-05-13,IA,368823,257,5997,3
2021-05-13,MI,982675,1469,19953,57
2021-05-14,DE,105752,128,1812,5
2021-05-14,NM,200650,218,4003,1
2021-05-14,NYC,942400,748,33004,17
2021-05-14,AR,338485,250,5790,7
2021-05-14,MD,455257,512,9520,15
2021-05-14,TX,2917256,2613,50422,37
2021-05-14,IA,369060,237,5998,1
2021-05-14,NY,1138883,1266,19612,12
2021-05-14,LA,464833,421,10478,9
2021-05-14,RI,142983,173,2699,2
2021-05-14,ME,65584,197,802,3
2021-05-14,OH,1089357,1014,19528,87
2021-05-14,KS,311705,184,5038,9
2021-05-14,NH,97430,126,1329,3
2021-05-14,MA,700337,429,17742,20
2021-05-14,NE,222524,98,2271,14
2021-05-14,WV,157923,297,2756,5
2021-05-14,CA,3661675,2034,61417,66
2021-05-14,VI,3267,6,27,0
2021-05-14,IL,1363507,1841,24725,54
2021-05-14,MO,592944,432,8993,0
2021-05-14,HI,33915,80,487,1
2021-05-14,IN,733591,899,13440,16
2021-05-14,AL,538960,1452,11309,7
2021-05-14,TN,851030,708,12312,7
2021-05-14,PW,0,0,0,0
2021-05-14,DC,48424,20,1116,1
2021-05-14,NV,320539,389,5530,7
2021-05-14,KY,450915,450,7677,5
2021-05-14,UT,402005,336,2256,1
2021-05-14,OK,451448,117,7285,1
2021-05-14,AK,66683,109,347,0
2021-05-14,MT,110560,131,1598,1
2021-05-14,MI,984067,1392,20001,48
2021-05-14,ND,109057,84,1504,0
2021-05-14,GA,1114329,918,20482,32
2021-05-14,NC,975352,1143,13290,16
2021-05-14,GU,8090,11,139,0
2021-05-14,MS,315681,194,7374,1
2021-05-14,CO,537462,1170,6432,9
2021-05-14,AZ,872022,854,17447,9
2021-05-14,FSM,0,0,0,0
2021-05-14,VA,669219,493,10991,30
2021-05-14,ID,189908,173,2069,5
2021-05-14,PA,1189229,1792,26724,27
2021-05-14,OR,194542,810,2582,10
2021-05-14,WY,59079,83,712,0
2021-05-14,PR,137685,229,2423,11
2021-05-14,AS,0,0,0,0
2021-05-14,NJ,1009844,323,25932,26
2021-05-14,MP,170,0,2,0
2021-05-14,SC,587379,539,9612,7
2021-05-14,MN,592750,1305,7376,9
2021-05-14,FL,2249754,3333,36441,54
2021-05-14,WI,668805,597,7707,1
2021-05-14,CT,344977,365,8173,5
2021-05-14,SD,123644,45,1991,2
2021-05-14,RMI,4,0,0,0
2021-05-14,WA,419520,1540,5622,-4
2021-05-14,VT,22264,54,246,0
2021-05-15,RMI,4,0,0,0
2021-05-15,MA,701490,1153,17747,5
2021-05-15,DC,48530,64,1118,2
2021-05-15,WI,669427,622,7712,5
2021-05-15,IA,369230,170,6000,2
2021-05-15,GA,1115072,743,20505,23
2021-05-15,WV,158230,307,2757,1
2021-05-15,NE,222572,48,2270,-1
2021-05-15,PW,0,0,0,0
2021-05-15,IN,734736,1145,13445,5
2021-05-15,CT,345197,220,8173,0
2021-05-15,NYC,943034,634,33030,26
2021-05-15,OH,1090276,919,19528,0
2021-05-15,CA,3663539,1864,61444,27
2021-05-15,NM,200828,178,4003,0
2021-05-15,IL,1365020,1513,24770,45
2021-05-15,HI,34064,149,488,1
2021-05-15,AS,0,0,0,0
2021-05-15,MP,172,2,2,0
2021-05-15,WA,420512,992,5619,-3
2021-05-15,AL,539212,252,11315,6
2021-05-15,NH,97563,133,1331,2
2021-05-15,AR,338687,202,5793,3
2021-05-15,FL,2252159,2405,36491,50
2021-05-15,SC,587895,516,9621,9
2021-05-15,ND,109104,47,1504,0
2021-05-15,VT,22322,58,246,0
2021-05-15,OK,451560,112,7286,1
2021-05-15,MT,110644,84,1598,0
2021-05-15,UT,402325,320,2258,2
2021-05-15,KS,311827,122,5038,0
2021-05-15,LA,465203,370,10478,0
2021-05-15,AK,66726,43,347,0
2021-05-15,FSM,0,0,0,0
2021-05-15,MN,593622,872,7379,3
2021-05-15,MI,985129,1062,20050,49
2021-05-15,NY,1140253,1370,19623,11
2021-05-15,KY,451297,382,7685,8
2021-05-15,ID,190004,96,2069,0
2021-05-15,MD,455635,378,9531,11
2021-05-15,RI,143070,87,2699,0
2021-05-15,OR,195179,637,2585,3
2021-05-15,PR,137999,314,2426,3
2021-05-15,DE,105909,157,1813,1
2021-05-15,WY,59126,47,712,0
2021-05-15,MO,593251,307,8994,1
2021-05-15,NC,976429,1077,13301,11
2021-05-15,SD,123657,13,1991,0
2021-05-15,TN,851833,803,12322,10
2021-05-15,GU,8091,1,139,0
2021-05-15,NV,320719,180,5530,0
2021-05-15,ME,65779,195,802,0
2021-05-15,CO,538383,921,6442,10
2021-05-15,NJ,1010490,646,25952,20
2021-05-15,PA,1191152,1923,26749,25
2021-05-15,TX,2919239,1983,50461,39
2021-05-15,MS,315796,115,7374,0
2021-05-15,VA,669904,685,11008,17
2021-05-15,VI,3268,1,27,0
2021-05-15,AZ,872496,474,17459,12
2021-05-16,UT,402567,242,2258,0
2021-05-16,IL,1366268,1248,24795,25
2021-05-16,FSM,0,0,0,0
2021-05-16,RI,143172,102,2699,0
2021-05-16,AZ,872978,482,17466,7
2021-05-16,WI,669668,241,7712,0
2021-05-16,WA,421901,1389,5622,3
2021-05-16,CO,538982,599,6450,8
2021-05-16,NYC,943689,655,33056,26
2021-05-16,NJ,1010759,269,25961,9
2021-05-16,VA,670184,280,11018,10
2021-05-16,MO,593458,207,8994,0
2021-05-16,OK,451655,95,7287,1
2021-05-16,OH,1090894,618,19528,0
2021-05-16,NM,201006,178,4003,0
2021-05-16,MP,173,1,2,0
2021-05-16,MD,456004,369,9534,3
2021-05-16,GA,1115601,529,20506,1
2021-05-16,HI,34180,116,489,1
2021-05-16,OR,195684,505,2587,2
2021-05-16,ND,109135,31,1504,0
2021-05-16,TX,2919889,650,50487,26
2021-05-16,NE,222596,24,2266,-4
2021-05-16,NY,1141186,933,19638,15
2021-05-16,AK,66769,43,347,0
2021-05-16,VI,3270,2,27,0
2021-05-16,VT,22347,25,247,1
2021-05-16,DE,106035,126,1813,0
2021-05-16,PW,0,0,0,0
2021-05-16,FL,2254158,1999,36532,41
2021-05-16,AS,0,0,0,0
2021-05-16,NH,97676,113,1332,1
2021-05-16,AR,338782,95,5794,1
2021-05-16,ID,190141,137,2069,0
2021-05-16,SC,588384,489,9639,18
2021-05-16,MI,986030,901,20096,46
2021-05-16,KY,451497,200,7694,9
2021-05-16,SD,123670,13,1991,0
2021-05-16,NC,977237,808,13315,14
2021-05-16,GU,8103,12,139,0
2021-05-16,RMI,4,0,0,0
2021-05-16,ME,65901,122,803,1
2021-05-16,NV,320899,180,5530,0
2021-05-16,LA,465573,370,10478,0
2021-05-16,WY,59173,47,712,0
2021-05-16,CA,3664909,1370,61499,55
2021-05-16,KS,311949,122,5038,0
2021-05-16,IN,735462,726,13454,9
2021-05-16,IA,369368,138,6006,6
2021-05-16,TN,852235,402,12323,1
2021-05-16,PA,1192193,1041,26816,67
2021-05-16,MT,110685,41,1598,0
2021-05-16,MS,315896,100,7375,1
2021-05-16,CT,345417,220,8173,0
2021-05-16,MN,594427,805,7389,10
2021-05-16,PR,138137,138,2429,3
2021-05-16,MA,702039,549,17753,6
2021-05-16,AL,539390,178,11326,11
2021-05-16,DC,48545,15,1120,2
2021-05-16,WV,158468,238,2761,4
2021-05-17,AZ,873446,468,17466,0
2021-05-17,MS,316131,235,7382,7
2021-05-17,NC,977738,501,13333,18
2021-05-17,RMI,4,0,0,0
2021-05-17,RI,143230,58,2700,1
2021-05-17,NYC,944076,387,33067,11
2021-05-17,AS,0,0,0,0
2021-05-17,MT,110723,38,1598,0
2021-05-17,CO,539768,786,6450,0
2021-05-17,IN,735999,537,13460,6
2021-05-17,DE,106116,81,1813,0
2021-05-17,ND,109235,100,1504,0
2021-05-17,ID,190279,138,2069,0
2021-05-17,VI,3279,9,27,0
2021-05-17,VT,22375,28,248,1
2021-05-17,MP,173,0,2,0
2021-05-17,SD,123686,16,1993,2
2021-05-17,WV,158643,175,2762,1
2021-05-17,GA,1116008,407,20506,0
2021-05-17,TX,2920389,500,50525,38
2021-05-17,MD,456216,212,9545,11
2021-05-17,CA,3665904,995,61510,11
2021-05-17,OH,1091623,729,19528,0
2021-05-17,MN,595016,589,7389,0
2021-05-17,CT,345639,222,8194,21
2021-05-17,NH,97774,98,1333,1
2021-05-17,AR,338849,67,5796,2
2021-05-17,PA,1192986,793,26833,17
2021-05-17,WY,59222,49,712,0
2021-05-17,OK,451763,108,7288,1
2021-05-17,LA,465946,373,10489,11
2021-05-17,PW,0,0,0,0
2021-05-17,KS,312073,124,5040,2
2021-05-17,HI,34247,67,489,0
2021-05-17,FL,2256991,2833,36584,52
2021-05-17,UT,402731,164,2259,1
2021-05-17,NY,1141984,798,19645,7
2021-05-17,WA,422536,635,5640,18
2021-05-17,NM,201186,180,4006,3
2021-05-17,SC,588728,344,9640,1
2021-05-17,MA,702338,299,17772,19
2021-05-17,FSM,0,0,0,0
2021-05-17,NE,222705,109,2256,-10
2021-05-17,AL,539762,372,11331,5
2021-05-17,OR,195882,198,2590,3
2021-05-17,GU,8109,6,139,0
2021-05-17,WI,669804,136,7712,0
2021-05-17,ME,66117,216,805,2
2021-05-17,IL,1367214,946,24801,6
2021-05-17,KY,451670,173,7698,4
2021-05-17,TN,852509,274,12327,4
2021-05-17,IA,369489,121,6006,0
2021-05-17,VA,670456,272,11029,11
2021-05-17,PR,138161,24,2438,9
2021-05-17,MO,593856,398,8995,1
2021-05-17,DC,48590,45,1122,2
2021-05-17,NJ,1011106,347,25975,14
2021-05-17,MI,987515,1485,20139,43
2021-05-17,AK,66814,45,358,11
2021-05-17,NV,321081,182,5533,3
2021-05-18,SC,588949,221,9642,2
2021-05-18,GA,1116775,767,20532,26
2021-05-18,SD,123784,98,1994,1
2021-05-18,AL,540097,335,11337,6
2021-05-18,WI,670362,558,7726,14
2021-05-18,NYC,944476,400,33088,21
2021-05-18,KY,452184,514,7704,6
2021-05-18,RMI,4,0,0,0
2021-05-18,MS,316318,187,7383,1
2021-05-18,OR,196390,508,2594,4
2021-05-18,IN,736480,481,13481,21
2021-05-18,NY,1142612,628,19654,9
2021-05-18,AR,339162,313,5805,9
2021-05-18,AZ,874065,619,17480,14
2021-05-18,NV,321368,287,5540,7
2021-05-18,AK,66867,53,362,4
2021-05-18,UT,402988,257,2271,12
2021-05-18,PA,1194896,1910,26871,38
2021-05-18,TX,2924466,4077,50563,38
2021-05-18,CO,540403,635,6456,6
2021-05-18,RI,143329,99,2702,2
2021-05-18,WA,423114,578,5653,13
2021-05-18,MD,456428,212,9558,13
2021-05-18,GU,8118,9,139,0
2021-05-18,NE,222778,73,2244,-12
2021-05-18,AS,0,0,0,0
2021-05-18,PR,138252,91,2440,2
2021-05-18,IL,1368709,1495,24830,29
2021-05-18,MO,594314,458,8995,0
2021-05-18,NH,97904,130,1339,6
2021-05-18,TN,853161,652,12339,12
2021-05-18,PW,0,0,0,0
2021-05-18,MT,110861,138,1602,4
2021-05-18,IA,369690,201,6013,7
2021-05-18,FL,2259883,2892,36635,51
2021-05-18,KS,312332,259,5040,0
2021-05-18,OH,1092616,993,19628,100
2021-05-18,VT,22407,32,248,0
2021-05-18,WV,158888,245,2763,1
2021-05-18,CA,3666591,687,61513,3
2021-05-18,CT,345720,81,8198,4
2021-05-18,VA,670834,378,11042,13
2021-05-18,DC,48616,26,1122,0
2021-05-18,MI,988738,1223,20186,47
2021-05-18,MP,173,0,2,0
2021-05-18,NJ,1011752,646,25998,23
2021-05-18,ND,109362,127,1506,2
2021-05-18,LA,466440,494,10500,11
2021-05-18,MN,595532,516,7403,14
2021-05-18,DE,106206,90,1814,1
2021-05-18,FSM,0,0,0,0
2021-05-18,ME,66314,197,807,2
2021-05-18,WY,59321,99,713,1
2021-05-18,ID,190472,193,2073,4
2021-05-18,NC,978525,787,13342,9
2021-05-18,NM,201336,150,4008,2
2021-05-18,VI,3288,9,27,0
2021-05-18,OK,451912,149,7290,2
2021-05-18,MA,702776,438,17779,7
2021-05-18,HI,34300,53,489,0
2021-05-19,MO,594838,524,8996,1
2021-05-19,NM,201489,153,4012,4
2021-05-19,ME,66519,205,816,9
2021-05-19,OK,452059,147,7290,0
2021-05-19,MS,316525,207,7387,4
2021-05-19,AL,540427,330,11345,8
2021-05-19,MP,176,3,2,0
2021-05-19,NC,979673,1148,13355,13
2021-05-19,CO,541441,1038,6472,16
2021-05-19,GA,1117475,700,20569,37
2021-05-19,TN,853730,569,12353,14
2021-05-19,GU,8124,6,139,0
2021-05-19,WY,59376,55,713,0
2021-05-19,AS,0,0,0,0
2021-05-19,DE,106298,92,1814,0
2021-05-19,MN,596186,654,7418,15
2021-05-19,MD,456765,337,9567,9
2021-05-19,OR,196787,397,2601,7
2021-05-19,CA,3667550,959,61555,42
2021-05-19,PR,138445,193,2449,9
2021-05-19,MT,110992,131,1602,0
2021-05-19,DC,48634,18,1124,2
2021-05-19,WV,159149,261,2767,4
2021-05-19,LA,467055,615,10509,9
2021-05-19,RMI,4,0,0,0
2021-05-19,MA,703292,516,17794,15
2021-05-19,IL,1370342,1633,24864,34
2021-05-19,PA,1196094,1198,26925,54
2021-05-19,SD,123822,38,1994,0
2021-05-19,NH,97978,74,1340,1
2021-05-19,CT,345948,228,8204,6
2021-05-19,VI,3308,20,27,0
2021-05-19,AR,339406,244,5805,0
2021-05-19,OH,1093534,918,19628,0
2021-05-19,FSM,0,0,0,0
2021-05-19,VT,22455,48,248,0
2021-05-19,VA,671325,491,11048,6
2021-05-19,UT,403418,430,2275,4
2021-05-19,KS,312591,259,5053,13
2021-05-19,SC,589269,320,9655,13
2021-05-19,IN,737282,802,13493,12
2021-05-19,ND,109440,78,1507,1
2021-05-19,AZ,874605,540,17497,17
2021-05-19,PW,0,0,0,0
2021-05-19,WI,670876,514,7732,6
2021-05-19,FL,2262793,2910,36683,48
2021-05-19,NYC,945063,587,33103,15
2021-05-19,IA,369987,297,6018,5
2021-05-19,NE,222881,103,2240,-4
2021-05-19,RI,143433,104,2702,0
2021-05-19,NJ,1012196,444,26030,32
2021-05-19,AK,66963,96,362,0
2021-05-19,TX,2926481,2015,50589,26
2021-05-19,NY,1143571,959,19666,12
2021-05-19,NV,321716,348,5545,5
2021-05-19,KY,452655,471,7708,4
2021-05-19,MI,989858,1120,20229,43
2021-05-19,HI,34395,95,489,0
2021-05-19,ID,190712,240,2074,1
2021-05-19,WA,423945,831,5673,20
2021-05-20,NY,1144584,1013,19680,14
2021-05-20,SC,589649,380,9657,2
2021-05-20,PR,138686,241,2454,5
2021-05-20,GA,1118308,833,20591,22
2021-05-20,AS,0,0,0,0
2021-05-20,OH,1094742,1208,19628,0
2021-05-20,SD,123877,55,2001,7
2021-05-20,KS,312793,202,5053,0
2021-05-20,AZ,875195,590,17509,12
2021-05-20,WI,671445,569,7734,2
2021-05-20,CA,3668842,1292,61603,48
2021-05-20,NM,201695,206,4016,4
2021-05-20,ID,190900,188,2080,6
2021-05-20,MS,316688,163,7389,2
2021-05-20,ME,66679,160,818,2
2021-05-20,TX,2928384,1903,50618,29
2021-05-20,NJ,1012757,561,26053,23
2021-05-20,NYC,945600,537,33116,13
2021-05-20,DC,48662,28,1125,1
2021-05-20,IN,738173,891,13501,8
2021-05-20,WV,159450,301,2769,2
2021-05-20,NV,322018,302,5550,5
2021-05-20,NE,222978,97,2248,8
2021-05-20,MA,703897,605,17802,8
2021-05-20,IA,370195,208,6025,7
2021-05-20,RI,143536,103,2702,0
2021-05-20,MN,597052,866,7426,8
2021-05-20,PW,0,0,0,0
2021-05-20,MD,457084,319,9578,11
2021-05-20,MP,176,0,2,0
2021-05-20,AL,540884,457,11354,9
2021-05-20,FSM,0,0,0,0
2021-05-20,MI,990822,964,20271,42
2021-05-20,CT,346154,206,8208,4
2021-05-20,ND,109509,69,1507,0
2021-05-20,GU,8131,7,139,0
2021-05-20,MO,595459,621,9005,9
2021-05-20,WA,424894,949,5690,17
2021-05-20,FL,2265131,2338,36724,41
2021-05-20,HI,34474,79,489,0
2021-05-20,PA,1197491,1397,26965,40
2021-05-20,CO,542291,850,6478,6
2021-05-20,DE,106391,93,1818,4
2021-05-20,WY,59590,214,713,0
2021-05-20,VA,671916,591,11068,20
2021-05-20,NH,98091,113,1341,1
2021-05-20,AK,67043,80,362,0
2021-05-20,IL,1371884,1542,24913,49
2021-05-20,VI,3319,11,27,0
2021-05-20,KY,453078,423,7712,4
2021-05-20,OK,452165,106,7290,0
2021-05-20,AR,339662,256,5808,3
2021-05-20,LA,467475,420,10517,8
2021-05-20,MT,111025,33,1604,2
2021-05-20,TN,854360,630,12364,11
2021-05-20,VT,22489,34,248,0
2021-05-20,NC,980741,1068,13373,18
2021-05-20,OR,197356,569,2606,5
2021-05-20,RMI,4,0,0,0
2021-05-20,UT,403684,266,2279,4
2021-05-21,NC,981710,969,13388,15
2021-05-21,NV,322352,334,5552,2
2021-05-21,MT,111161,136,1604,0
2021-05-21,CA,3670469,1627,61672,69
2021-05-21,AR,339863,201,5811,3
2021-05-21,ND,109577,68,1507,0
2021-05-21,WV,159735,285,2772,3
2021-05-21,DE,106528,137,1818,0
2021-05-21,OH,1095746,1004,19709,81
2021-05-21,TN,854904,544,12380,16
2021-05-21,ID,191068,168,2080,0
2021-05-21,KY,453460,382,7721,9
2021-05-21,PR,138842,156,2460,6
2021-05-21,FL,2268459,3328,36781,57
2021-05-21,AS,0,0,0,0
2021-05-21,TX,2929961,1577,50649,31
2021-05-21,WY,59660,70,713,0
2021-05-21,GU,8132,1,139,0
2021-05-21,MN,597731,679,7447,21
2021-05-21,IL,1373457,1573,24935,22
2021-05-21,VA,672312,396,11074,6
2021-05-21,NH,98168,77,1341,0
2021-05-21,VT,22523,34,248,0
2021-05-21,NM,201868,173,4021,5
2021-05-21,VI,3330,11,27,0
2021-05-21,AK,67107,64,362,0
2021-05-21,NY,1145551,967,19688,8
2021-05-21,HI,34521,47,491,2
2021-05-21,ME,66835,156,819,1
2021-05-21,MA,704345,448,17813,11
2021-05-21,NYC,946114,514,33129,13
2021-05-21,MI,991699,877,20299,28
2021-05-21,RI,143627,91,2703,1
2021-05-21,MP,176,0,2,0
2021-05-21,NE,223079,101,2249,1
2021-05-21,GA,1119012,704,20637,46
2021-05-21,WA,426190,1296,5702,12
2021-05-21,FSM,0,0,0,0
2021-05-21,LA,467815,340,10522,5
2021-05-21,PW,0,0,0,0
2021-05-21,PA,1199462,1971,26990,25
2021-05-21,OR,197851,495,2613,7
2021-05-21,SD,123911,34,2001,0
2021-05-21,MD,457527,443,9595,17
2021-05-21,MO,595969,510,9006,1
2021-05-21,CO,543033,742,6497,19
2021-05-21,AZ,875766,571,17531,22
2021-05-21,MS,316821,133,7392,3
2021-05-21,CT,346325,171,8212,4
2021-05-21,NJ,1013409,652,26070,17
2021-05-21,SC,590106,457,9660,3
2021-05-21,UT,403984,300,2289,10
2021-05-21,IN,738961,788,13523,22
2021-05-21,DC,48689,27,1125,0
2021-05-21,AL,541135,251,11360,6
2021-05-21,IA,370363,168,6035,10
2021-05-21,OK,452283,118,7290,0
2021-05-21,KS,312997,204,5057,4
2021-05-21,WI,671909,464,7745,11
2021-05-21,RMI,4,0,0,0
2021-05-22,SD,123921,10,2001,0
2021-05-22,RMI,4,0,0,0
2021-05-22,MD,458048,521,9602,7
2021-05-22,IL,1374565,1108,24976,41
2021-05-22,GA,1119614,602,20661,24
2021-05-22,NM,201985,117,4021,0
2021-05-22,VA,672793,481,11097,23
2021-05-22,AK,67137,30,362,0
2021-05-22,NJ,1013787,378,26084,14
2021-05-22,NYC,946586,472,33144,15
2021-05-22,TN,855419,515,12384,4
2021-05-22,KY,453772,312,7726,5
2021-05-22,WY,59705,45,713,0
2021-05-22,SC,590428,322,9664,4
2021-05-22,AZ,876411,645,17547,16
2021-05-22,MI,992343,644,20332,33
2021-05-22,FL,2270467,2008,36814,33
2021-05-22,PA,1200806,1344,27029,39
2021-05-22,KS,313089,92,5057,0
2021-05-22,OK,452390,107,7290,0
2021-05-22,FSM,0,0,0,0
2021-05-22,MA,704796,451,17818,5
2021-05-22,ND,109603,26,1507,0
2021-05-22,OR,198356,505,2618,5
2021-05-22,AR,340040,177,5816,5
2021-05-22,ME,66958,123,820,1
2021-05-22,CA,3671655,1186,61722,50
2021-05-22,GU,8133,1,139,0
2021-05-22,WA,427417,1227,5702,0
2021-05-22,CO,543832,799,6503,6
2021-05-22,PR,139076,234,2461,1
2021-05-22,WV,159940,205,2772,0
2021-05-22,VI,3341,11,27,0
2021-05-22,UT,404246,262,2290,1
2021-05-22,NC,982764,1054,13398,10
2021-05-22,MO,596262,293,9006,0
2021-05-22,NV,322487,135,5552,0
2021-05-22,NY,1146403,852,19702,14
2021-05-22,DE,106638,110,1818,0
2021-05-22,MN,598327,596,7456,9
2021-05-22,VT,22543,20,248,0
2021-05-22,WI,672266,357,7748,3
2021-05-22,MS,316963,142,7395,3
2021-05-22,OH,1096617,871,19709,0
2021-05-22,AL,541324,189,11365,5
2021-05-22,MP,181,5,2,0
2021-05-22,PW,0,0,0,0
2021-05-22,MT,111168,7,1603,-1
2021-05-22,HI,34610,89,491,0
2021-05-22,AS,0,0,0,0
2021-05-22,ID,191147,79,2082,2
2021-05-22,IN,739626,665,13529,6
2021-05-22,RI,143702,75,2704,1
2021-05-22,TX,2931314,1353,50672,23
2021-05-22,LA,468010,195,10522,0
2021-05-22,DC,48718,29,1125,0
2021-05-22,NH,98244,76,1344,3
2021-05-22,NE,223119,40,2249,0
2021-05-22,CT,346453,128,8212,0
2021-05-22,IA,370517,154,6035,0
2021-05-23,WA,427745,328,5702,0
2021-05-23,KS,313181,92,5057,0
2021-05-23,WY,59750,45,713,0
2021-05-23,IL,1375508,943,25001,25
2021-05-23,IA,370625,108,6035,0
2021-05-23,ND,109633,30,1507,0
2021-05-23,MP,181,0,2,0
2021-05-23,NC,983390,626,13405,7
2021-05-23,CT,346581,128,8212,0
2021-05-23,VI,3353,12,27,0
2021-05-23,MN,598766,439,7463,7
2021-05-23,GU,8136,3,139,0
2021-05-23,VA,673029,236,11106,9
2021-05-23,NV,322622,135,5552,0
2021-05-23,MT,111203,35,1603,0
2021-05-23,CA,3672963,1308,61755,33
2021-05-23,LA,468205,195,10522,0
2021-05-23,DC,48748,30,1127,2
2021-05-23,PR,139158,82,2463,2
2021-05-23,NYC,947020,434,33158,14
2021-05-23,AS,0,0,0,0
2021-05-23,NY,1147037,634,19706,4
2021-05-23,CO,544401,569,6505,2
2021-05-23,MI,992852,509,20369,37
2021-05-23,UT,404477,231,2290,0
2021-05-23,OK,452442,52,7291,1
2021-05-23,NH,98303,59,1344,0
2021-05-23,MA,705142,346,17823,5
2021-05-23,KY,453994,222,7734,8
2021-05-23,TN,855727,308,12387,3
2021-05-23,WV,160145,205,2772,0
2021-05-23,HI,34654,44,493,2
2021-05-23,PA,1201744,938,27042,13
2021-05-23,MO,596451,189,9006,0
2021-05-23,FL,2272071,1604,36850,36
2021-05-23,PW,0,0,0,0
2021-05-23,WI,672422,156,7748,0
2021-05-23,RI,143758,56,2704,0
2021-05-23,AZ,876732,321,17555,8
2021-05-23,AK,67167,30,362,0
2021-05-23,OR,198689,333,2622,4
2021-05-23,OH,1097300,683,19709,0
2021-05-23,NJ,1014088,301,26091,7
2021-05-23,IN,740189,563,13529,0
2021-05-23,VT,22565,22,248,0
2021-05-23,MS,317051,88,7396,1
2021-05-23,MD,458292,244,9611,9
2021-05-23,ME,67052,94,822,2
2021-05-23,NM,202102,117,4021,0
2021-05-23,SC,590830,402,9672,8
2021-05-23,SD,123931,10,2001,0
2021-05-23,ID,191271,124,2082,0
2021-05-23,AL,541455,131,11365,0
2021-05-23,RMI,4,0,0,0
2021-05-23,AR,340137,97,5817,1
2021-05-23,TX,2932082,768,50710,38
2021-05-23,FSM,0,0,0,0
2021-05-23,NE,223141,22,2249,0
2021-05-23,DE,106719,81,1819,1
2021-05-23,GA,1119979,365,20661,0
2021-05-24,WV,160354,209,2775,3
2021-05-24,KY,454120,126,7741,7
2021-05-24,MT,111224,21,1603,0
2021-05-24,AZ,877182,450,17555,0
2021-05-24,NJ,1014190,102,26100,9
2021-05-24,PR,139170,12,2470,7
2021-05-24,OR,198972,283,2624,2
2021-05-24,IL,1376441,933,25011,10
2021-05-24,ND,109713,80,1507,0
2021-05-24,IA,370715,90,6035,0
2021-05-24,ID,191397,126,2086,4
2021-05-24,CO,544793,392,6509,4
